reasoning_type,fn_name,test_id,num_tests,num_correct,test_acc,size,model
containment,two_hop_not_in,2,1440,0,0.0,,
motion,two_motion_two_hop_jerund,0,2592,1694,0.6535493827160493,60000000.0,T5
motion,two_motion_two_hop_jerund,1,2592,1858,0.716820987654321,60000000.0,T5
motion,two_motion_two_hop_jerund,2,2592,0,0.0,60000000.0,T5
orientation,above_below_one_hop,0,1536,768,0.5,60000000.0,T5
orientation,above_below_one_hop,1,1536,768,0.5,60000000.0,T5
orientation,cardinals_one_hop,0,1344,482,0.3586309523809524,60000000.0,T5
orientation,cardinals_one_hop,1,3072,2527,0.8225911458333334,60000000.0,T5
orientation,front_back_one_hop,0,1536,78,0.05078125,60000000.0,T5
orientation,front_back_one_hop,1,1536,1452,0.9453125,60000000.0,T5
orientation,left_right_one_hop,0,1152,768,0.6666666666666666,60000000.0,T5
orientation,left_right_one_hop,1,1152,384,0.3333333333333333,60000000.0,T5
containment,two_hop_compare_fit_in_1,0,432,432,1.0,60000000.0,T5
containment,two_hop_compare_fit_in_1,1,432,432,1.0,60000000.0,T5
containment,two_hop_compare_fit_in_2,0,360,0,0.0,60000000.0,T5
containment,two_hop_compare_fit_in_2,1,360,0,0.0,60000000.0,T5
containment,two_hop_compare_fit_in_3,0,72,72,1.0,60000000.0,T5
containment,two_hop_compare_fit_in_3,1,72,72,1.0,60000000.0,T5
containment,two_hop_compare_fit_in_4,2,648,0,0.0,60000000.0,T5
containment,two_hop_compare_in_1,2,432,0,0.0,60000000.0,T5
containment,two_hop_fit_in,0,720,719,0.9986111111111112,60000000.0,T5
containment,two_hop_fit_in,1,720,720,1.0,60000000.0,T5
containment,two_hop_is_in,0,720,720,1.0,60000000.0,T5
containment,two_hop_is_in,1,720,720,1.0,60000000.0,T5
containment,two_hop_not_fit_in,0,144,144,1.0,60000000.0,T5
containment,two_hop_not_fit_in,1,288,278,0.9652777777777778,60000000.0,T5
containment,two_hop_not_in,0,1440,0,0.0,60000000.0,T5
containment,two_hop_not_in,2,1440,0,0.0,60000000.0,T5
motion,two_motion_two_hop_jerund,0,2592,2592,1.0,770000000.0,UnifiedQA
motion,two_motion_two_hop_jerund,1,2592,0,0.0,770000000.0,UnifiedQA
motion,two_motion_two_hop_jerund,2,2592,0,0.0,770000000.0,UnifiedQA
orientation,above_below_one_hop,0,1536,1536,1.0,770000000.0,UnifiedQA
orientation,above_below_one_hop,1,1536,0,0.0,770000000.0,UnifiedQA
orientation,cardinals_one_hop,0,1344,1344,1.0,770000000.0,UnifiedQA
orientation,cardinals_one_hop,1,3072,0,0.0,770000000.0,UnifiedQA
orientation,front_back_one_hop,0,1536,1536,1.0,770000000.0,UnifiedQA
orientation,front_back_one_hop,1,1536,0,0.0,770000000.0,UnifiedQA
orientation,left_right_one_hop,0,1152,1152,1.0,770000000.0,UnifiedQA
orientation,left_right_one_hop,1,1152,0,0.0,770000000.0,UnifiedQA
containment,two_hop_compare_fit_in_1,0,432,432,1.0,770000000.0,UnifiedQA
containment,two_hop_compare_fit_in_1,1,432,0,0.0,770000000.0,UnifiedQA
containment,two_hop_compare_fit_in_2,0,360,0,0.0,770000000.0,UnifiedQA
containment,two_hop_compare_fit_in_2,1,360,0,0.0,770000000.0,UnifiedQA
containment,two_hop_compare_fit_in_3,0,72,72,1.0,770000000.0,UnifiedQA
containment,two_hop_compare_fit_in_3,1,72,0,0.0,770000000.0,UnifiedQA
containment,two_hop_compare_fit_in_4,2,648,0,0.0,770000000.0,UnifiedQA
containment,two_hop_compare_in_1,2,432,0,0.0,770000000.0,UnifiedQA
containment,two_hop_fit_in,0,720,720,1.0,770000000.0,UnifiedQA
containment,two_hop_fit_in,1,720,0,0.0,770000000.0,UnifiedQA
containment,two_hop_is_in,0,720,720,1.0,770000000.0,UnifiedQA
containment,two_hop_is_in,1,720,0,0.0,770000000.0,UnifiedQA
containment,two_hop_not_fit_in,0,144,144,1.0,770000000.0,UnifiedQA
containment,two_hop_not_fit_in,1,288,0,0.0,770000000.0,UnifiedQA
containment,two_hop_not_in,0,1440,0,0.0,770000000.0,UnifiedQA
containment,two_hop_not_in,2,1440,0,0.0,770000000.0,UnifiedQA
motion,two_motion_two_hop_jerund,0,2592,2592,1.0,3000000000.0,UnifiedQA
motion,two_motion_two_hop_jerund,1,2592,0,0.0,3000000000.0,UnifiedQA
motion,two_motion_two_hop_jerund,2,2592,0,0.0,3000000000.0,UnifiedQA
orientation,above_below_one_hop,0,1536,1536,1.0,3000000000.0,UnifiedQA
orientation,above_below_one_hop,1,1536,0,0.0,3000000000.0,UnifiedQA
orientation,cardinals_one_hop,0,1344,1344,1.0,3000000000.0,UnifiedQA
orientation,cardinals_one_hop,1,3072,0,0.0,3000000000.0,UnifiedQA
orientation,front_back_one_hop,0,1536,1536,1.0,3000000000.0,UnifiedQA
orientation,front_back_one_hop,1,1536,0,0.0,3000000000.0,UnifiedQA
orientation,left_right_one_hop,0,1152,1152,1.0,3000000000.0,UnifiedQA
orientation,left_right_one_hop,1,1152,0,0.0,3000000000.0,UnifiedQA
containment,two_hop_compare_fit_in_1,0,432,432,1.0,3000000000.0,UnifiedQA
containment,two_hop_compare_fit_in_1,1,432,0,0.0,3000000000.0,UnifiedQA
containment,two_hop_compare_fit_in_2,0,360,0,0.0,3000000000.0,UnifiedQA
containment,two_hop_compare_fit_in_2,1,360,0,0.0,3000000000.0,UnifiedQA
containment,two_hop_compare_fit_in_3,0,72,72,1.0,3000000000.0,UnifiedQA
containment,two_hop_compare_fit_in_3,1,72,2,0.0277777777777777,3000000000.0,UnifiedQA
containment,two_hop_compare_fit_in_4,2,648,0,0.0,3000000000.0,UnifiedQA
containment,two_hop_compare_in_1,2,432,0,0.0,3000000000.0,UnifiedQA
containment,two_hop_fit_in,0,720,720,1.0,3000000000.0,UnifiedQA
containment,two_hop_fit_in,1,720,26,0.0361111111111111,3000000000.0,UnifiedQA
containment,two_hop_is_in,0,720,720,1.0,3000000000.0,UnifiedQA
containment,two_hop_is_in,1,720,0,0.0,3000000000.0,UnifiedQA
containment,two_hop_not_fit_in,0,144,144,1.0,3000000000.0,UnifiedQA
containment,two_hop_not_fit_in,1,288,28,0.0972222222222222,3000000000.0,UnifiedQA
containment,two_hop_not_in,0,1440,0,0.0,3000000000.0,UnifiedQA
containment,two_hop_not_in,2,1440,0,0.0,3000000000.0,UnifiedQA
motion,two_motion_two_hop_jerund,0,2592,2190,0.8449074074074074,110000000.0,XLNet
motion,two_motion_two_hop_jerund,1,2592,1722,0.6643518518518519,110000000.0,XLNet
motion,two_motion_two_hop_jerund,2,2592,0,0.0,110000000.0,XLNet
orientation,above_below_one_hop,0,1536,642,0.41796875,110000000.0,XLNet
orientation,above_below_one_hop,1,1536,1530,0.99609375,110000000.0,XLNet
orientation,cardinals_one_hop,0,1344,322,0.2395833333333333,110000000.0,XLNet
orientation,cardinals_one_hop,1,3072,2991,0.9736328125,110000000.0,XLNet
orientation,front_back_one_hop,0,1536,0,0.0,110000000.0,XLNet
orientation,front_back_one_hop,1,1536,1536,1.0,110000000.0,XLNet
orientation,left_right_one_hop,0,1152,710,0.6163194444444444,110000000.0,XLNet
orientation,left_right_one_hop,1,1152,1008,0.875,110000000.0,XLNet
containment,two_hop_compare_fit_in_1,0,432,423,0.9791666666666666,110000000.0,XLNet
containment,two_hop_compare_fit_in_1,1,432,432,1.0,110000000.0,XLNet
containment,two_hop_compare_fit_in_2,0,360,0,0.0,110000000.0,XLNet
containment,two_hop_compare_fit_in_2,1,360,0,0.0,110000000.0,XLNet
containment,two_hop_compare_fit_in_3,0,72,72,1.0,110000000.0,XLNet
containment,two_hop_compare_fit_in_3,1,72,72,1.0,110000000.0,XLNet
containment,two_hop_compare_fit_in_4,2,648,0,0.0,110000000.0,XLNet
containment,two_hop_compare_in_1,2,432,0,0.0,110000000.0,XLNet
containment,two_hop_fit_in,0,720,720,1.0,110000000.0,XLNet
containment,two_hop_fit_in,1,720,720,1.0,110000000.0,XLNet
containment,two_hop_is_in,0,720,708,0.9833333333333332,110000000.0,XLNet
containment,two_hop_is_in,1,720,720,1.0,110000000.0,XLNet
containment,two_hop_not_fit_in,0,144,144,1.0,110000000.0,XLNet
containment,two_hop_not_fit_in,1,288,200,0.6944444444444444,110000000.0,XLNet
containment,two_hop_not_in,0,1440,0,0.0,110000000.0,XLNet
containment,two_hop_not_in,2,1440,0,0.0,110000000.0,XLNet
motion,two_motion_two_hop_jerund,0,2592,2376,0.9166666666666666,,
motion,two_motion_two_hop_jerund,1,2592,2275,0.8777006172839507,,
motion,two_motion_two_hop_jerund,2,2592,46,0.0177469135802469,,
orientation,above_below_one_hop,0,1536,718,0.4674479166666667,,
orientation,above_below_one_hop,1,1536,1502,0.9778645833333334,,
orientation,cardinals_one_hop,0,1344,136,0.1011904761904761,,
orientation,cardinals_one_hop,1,3072,599,0.1949869791666666,,
orientation,front_back_one_hop,0,1536,350,0.2278645833333333,,
orientation,front_back_one_hop,1,1536,1186,0.7721354166666666,,
orientation,left_right_one_hop,0,1152,263,0.2282986111111111,,
orientation,left_right_one_hop,1,1152,1112,0.9652777777777778,,
containment,two_hop_compare_fit_in_1,0,432,283,0.6550925925925926,,
containment,two_hop_compare_fit_in_1,1,432,22,0.0509259259259259,,
containment,two_hop_compare_fit_in_2,0,360,8,0.0222222222222222,,
containment,two_hop_compare_fit_in_2,1,360,2,0.0055555555555555,,
containment,two_hop_compare_fit_in_3,0,72,31,0.4305555555555556,,
containment,two_hop_compare_fit_in_3,1,72,1,0.0138888888888888,,
containment,two_hop_compare_fit_in_4,2,648,263,0.4058641975308642,,
containment,two_hop_compare_in_1,2,432,0,0.0,,
containment,two_hop_fit_in,0,720,720,1.0,,
containment,two_hop_fit_in,1,720,718,0.9972222222222222,,
containment,two_hop_is_in,0,720,720,1.0,,
containment,two_hop_is_in,1,720,720,1.0,,
containment,two_hop_not_fit_in,0,144,127,0.8819444444444444,,
containment,two_hop_not_fit_in,1,288,254,0.8819444444444444,,
containment,two_hop_not_in,0,1440,10,0.0069444444444444,,
containment,two_hop_not_in,2,1440,3,0.0020833333333333,,
motion,two_motion_two_hop_jerund,0,2592,2098,0.8094135802469136,86000000.0,DeBERTa
motion,two_motion_two_hop_jerund,1,2592,1885,0.7272376543209876,86000000.0,DeBERTa
motion,two_motion_two_hop_jerund,2,2592,0,0.0,86000000.0,DeBERTa
orientation,above_below_one_hop,0,1536,98,0.0638020833333333,86000000.0,DeBERTa
orientation,above_below_one_hop,1,1536,1536,1.0,86000000.0,DeBERTa
orientation,cardinals_one_hop,0,1344,464,0.3452380952380952,86000000.0,DeBERTa
orientation,cardinals_one_hop,1,3072,2770,0.9016927083333334,86000000.0,DeBERTa
orientation,front_back_one_hop,0,1536,6,0.00390625,86000000.0,DeBERTa
orientation,front_back_one_hop,1,1536,1530,0.99609375,86000000.0,DeBERTa
orientation,left_right_one_hop,0,1152,397,0.3446180555555556,86000000.0,DeBERTa
orientation,left_right_one_hop,1,1152,1130,0.9809027777777778,86000000.0,DeBERTa
containment,two_hop_compare_fit_in_1,0,432,106,0.2453703703703703,86000000.0,DeBERTa
containment,two_hop_compare_fit_in_1,1,432,412,0.9537037037037036,86000000.0,DeBERTa
containment,two_hop_compare_fit_in_2,0,360,5,0.0138888888888888,86000000.0,DeBERTa
containment,two_hop_compare_fit_in_2,1,360,0,0.0,86000000.0,DeBERTa
containment,two_hop_compare_fit_in_3,0,72,46,0.6388888888888888,86000000.0,DeBERTa
containment,two_hop_compare_fit_in_3,1,72,48,0.6666666666666666,86000000.0,DeBERTa
containment,two_hop_compare_fit_in_4,2,648,5,0.007716049382716,86000000.0,DeBERTa
containment,two_hop_compare_in_1,2,432,0,0.0,86000000.0,DeBERTa
containment,two_hop_fit_in,0,720,577,0.8013888888888889,86000000.0,DeBERTa
containment,two_hop_fit_in,1,720,720,1.0,86000000.0,DeBERTa
containment,two_hop_is_in,0,720,438,0.6083333333333333,86000000.0,DeBERTa
containment,two_hop_is_in,1,720,720,1.0,86000000.0,DeBERTa
containment,two_hop_not_fit_in,0,144,122,0.8472222222222222,86000000.0,DeBERTa
containment,two_hop_not_fit_in,1,288,272,0.9444444444444444,86000000.0,DeBERTa
containment,two_hop_not_in,0,1440,0,0.0,86000000.0,DeBERTa
containment,two_hop_not_in,2,1440,0,0.0,86000000.0,DeBERTa
motion,two_motion_two_hop_jerund,0,2592,2312,0.8919753086419753,125000000.0,RoBERTa
motion,two_motion_two_hop_jerund,1,2592,1674,0.6458333333333334,125000000.0,RoBERTa
motion,two_motion_two_hop_jerund,2,2592,0,0.0,125000000.0,RoBERTa
orientation,above_below_one_hop,0,1536,612,0.3984375,125000000.0,RoBERTa
orientation,above_below_one_hop,1,1536,1496,0.9739583333333334,125000000.0,RoBERTa
orientation,cardinals_one_hop,0,1344,746,0.5550595238095238,125000000.0,RoBERTa
orientation,cardinals_one_hop,1,3072,2452,0.7981770833333334,125000000.0,RoBERTa
orientation,front_back_one_hop,0,1536,0,0.0,125000000.0,RoBERTa
orientation,front_back_one_hop,1,1536,1536,1.0,125000000.0,RoBERTa
orientation,left_right_one_hop,0,1152,711,0.6171875,125000000.0,RoBERTa
orientation,left_right_one_hop,1,1152,914,0.7934027777777778,125000000.0,RoBERTa
containment,two_hop_compare_fit_in_1,0,432,386,0.8935185185185185,125000000.0,RoBERTa
containment,two_hop_compare_fit_in_1,1,432,415,0.960648148148148,125000000.0,RoBERTa
containment,two_hop_compare_fit_in_2,0,360,2,0.0055555555555555,125000000.0,RoBERTa
containment,two_hop_compare_fit_in_2,1,360,0,0.0,125000000.0,RoBERTa
containment,two_hop_compare_fit_in_3,0,72,71,0.9861111111111112,125000000.0,RoBERTa
containment,two_hop_compare_fit_in_3,1,72,68,0.9444444444444444,125000000.0,RoBERTa
containment,two_hop_compare_fit_in_4,2,648,0,0.0,125000000.0,RoBERTa
containment,two_hop_compare_in_1,2,432,0,0.0,125000000.0,RoBERTa
containment,two_hop_fit_in,0,720,720,1.0,125000000.0,RoBERTa
containment,two_hop_fit_in,1,720,720,1.0,125000000.0,RoBERTa
containment,two_hop_is_in,0,720,703,0.9763888888888888,125000000.0,RoBERTa
containment,two_hop_is_in,1,720,720,1.0,125000000.0,RoBERTa
containment,two_hop_not_fit_in,0,144,144,1.0,125000000.0,RoBERTa
containment,two_hop_not_fit_in,1,288,286,0.9930555555555556,125000000.0,RoBERTa
containment,two_hop_not_in,0,1440,0,0.0,125000000.0,RoBERTa
containment,two_hop_not_in,2,1440,0,0.0,125000000.0,RoBERTa
motion,two_motion_two_hop_jerund,0,2592,0,0.0,60000000.0,UnifiedQA
motion,two_motion_two_hop_jerund,1,2592,2581,0.995756172839506,60000000.0,UnifiedQA
motion,two_motion_two_hop_jerund,2,2592,31,0.0119598765432098,60000000.0,UnifiedQA
orientation,above_below_one_hop,0,1536,0,0.0,60000000.0,UnifiedQA
orientation,above_below_one_hop,1,1536,998,0.6497395833333334,60000000.0,UnifiedQA
orientation,cardinals_one_hop,0,1344,0,0.0,60000000.0,UnifiedQA
orientation,cardinals_one_hop,1,3072,3072,1.0,60000000.0,UnifiedQA
orientation,front_back_one_hop,0,1536,0,0.0,60000000.0,UnifiedQA
orientation,front_back_one_hop,1,1536,1512,0.984375,60000000.0,UnifiedQA
orientation,left_right_one_hop,0,1152,0,0.0,60000000.0,UnifiedQA
orientation,left_right_one_hop,1,1152,1152,1.0,60000000.0,UnifiedQA
containment,two_hop_compare_fit_in_1,0,432,0,0.0,60000000.0,UnifiedQA
containment,two_hop_compare_fit_in_1,1,432,432,1.0,60000000.0,UnifiedQA
containment,two_hop_compare_fit_in_2,0,360,1,0.0027777777777777,60000000.0,UnifiedQA
containment,two_hop_compare_fit_in_2,1,360,0,0.0,60000000.0,UnifiedQA
containment,two_hop_compare_fit_in_3,0,72,0,0.0,60000000.0,UnifiedQA
containment,two_hop_compare_fit_in_3,1,72,67,0.9305555555555556,60000000.0,UnifiedQA
containment,two_hop_compare_fit_in_4,2,648,24,0.037037037037037,60000000.0,UnifiedQA
containment,two_hop_compare_in_1,2,432,0,0.0,60000000.0,UnifiedQA
containment,two_hop_fit_in,0,720,0,0.0,60000000.0,UnifiedQA
containment,two_hop_fit_in,1,720,701,0.9736111111111112,60000000.0,UnifiedQA
containment,two_hop_is_in,0,720,0,0.0,60000000.0,UnifiedQA
containment,two_hop_is_in,1,720,394,0.5472222222222223,60000000.0,UnifiedQA
containment,two_hop_not_fit_in,0,144,0,0.0,60000000.0,UnifiedQA
containment,two_hop_not_fit_in,1,288,288,1.0,60000000.0,UnifiedQA
containment,two_hop_not_in,0,1440,508,0.3527777777777778,60000000.0,UnifiedQA
containment,two_hop_not_in,2,1440,188,0.1305555555555555,60000000.0,UnifiedQA
